"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Spain","2009","Total","Female","Alcalá de Henares","City proper","Estimate - de jure","Final figure, complete","2011","102147","22"
"Spain","2009","Total","Female","Alcobendas","City proper","Estimate - de jure","Final figure, complete","2011","56311","22"
"Spain","2009","Total","Female","Alcorcón","City proper","Estimate - de jure","Final figure, complete","2011","85419","22"
"Spain","2009","Total","Female","Algeciras","City proper","Estimate - de jure","Final figure, complete","2011","58709","22"
"Spain","2009","Total","Female","Alicante/Alacant","City proper","Estimate - de jure","Final figure, complete","2011","171928","22"
"Spain","2009","Total","Female","Almería","City proper","Estimate - de jure","Final figure, complete","2011","96847","22"
"Spain","2009","Total","Female","Badajoz","City proper","Estimate - de jure","Final figure, complete","2011","76780","22"
"Spain","2009","Total","Female","Badalona","City proper","Estimate - de jure","Final figure, complete","2011","109394","22"
"Spain","2009","Total","Female","Barcelona","City proper","Estimate - de jure","Final figure, complete","2011","849630","22"
"Spain","2009","Total","Female","Bilbao","City proper","Estimate - de jure","Final figure, complete","2011","186505","22"
"Spain","2009","Total","Female","Burgos","City proper","Estimate - de jure","Final figure, complete","2011","92565","22"
"Spain","2009","Total","Female","Cádiz","City proper","Estimate - de jure","Final figure, complete","2011","66286","22"
